No;Dependen;Dummy;Independen_1;Independen_2
4901;0;0;70.63898;18
4902;1;1;61.99597;12
4903;1;0;74.81696;10
4904;0;0;73.42896;11.421669
4905;0;0;81.20496;12
4906;1;0;72.70599;7
4907;0;1;70.396;9
4908;0;1;65.69196;18
4909;0;0;78.297;3
4910;0;1;78.98999;11
4911;0;0;74.70996;8
4912;1;0;31.403;21
4913;0;0;85.75995;11.421669
4914;1;0;49.65399;13
4915;0;1;65.71399;11.421669
4916;0;1;71.49097;5
4917;1;0;69.05695;5
4918;0;1;44.62997;11.421669
4919;0;0;54.056;18
4920;1;1;50.64999;14
4921;0;1;64.94995;12
4922;0;1;79.69598;12
4923;0;0;60.61298;12
4924;0;0;68.02496;15
4925;1;0;51.02298;18
4926;0;0;65.06494;8
4927;1;0;80.41595;13
4928;0;1;65.89697;12
4929;0;1;68.32599;12
4930;0;0;43.21399;21
4931;0;1;58.56497;9
4932;0;0;79.96399;8
4933;1;0;46.65799;9
4934;0;0;63.685;11
4935;1;1;68.16998;11.421669
4936;0;1;64.78296;6
4937;1;0;42.31598;0
4938;0;0;41.26797;16
4939;0;0;68.36694;7
4940;0;0;87.24194;6
4941;0;1;63.10199;9.945259
4942;0;0;77.17694;9.945259
4943;1;1;73.758;10
4944;0;0;59.73999;16
4945;1;0;83.81396;9.945259
4946;0;1;66.69397;9.945259
4947;0;0;32.40198;17
4948;0;1;59.40598;14
4949;1;1;57.23999;19
4950;0;0;36.22699;12
4951;0;0;66.57098;8
4952;1;0;72.97498;6
4953;0;0;27.409;12.821571
4954;0;1;70.12994;16
4955;1;0;26.519;12
4956;0;1;71.91797;9
4957;0;0;71.24695;12
4958;0;0;56.49298;12
4959;0;1;65.31396;12
4960;1;0;60.66498;7
4961;0;1;52.93597;13
4962;1;0;36.27698;11
4963;0;0;93.77399;11.421669
4964;0;0;71.64398;12
4965;0;0;84.76697;16
4966;1;0;56;9
4967;0;0;66.08899;11
4968;0;0;76.71497;16
4969;1;0;41.26199;16
4970;1;1;34.439;12
4971;1;0;56.63199;9
4972;0;0;66.18994;15
4973;0;0;75.086;10
4974;0;0;30.33299;11
4975;0;0;72.98798;12
4976;1;1;68.27399;3
4977;0;1;63.44397;9.945259
4978;0;1;43.88797;14
4979;0;0;81.68396;12
4980;0;1;39.52597;16
4981;1;0;80.05499;16
4982;0;1;70.51599;9.945259
4983;0;0;71.93195;11
4984;0;1;71.78894;9
4985;1;1;33.59598;12
4986;1;1;66.86694;7
4987;0;1;44.45697;12
4988;1;1;75.22198;7
4989;1;1;83.49597;9
4990;0;0;76.53894;12
4991;0;1;76.71198;9
4992;0;1;59.81097;4
4993;0;1;63.59799;14.252106
4994;0;1;34.64798;12
4995;1;0;61.49197;11.421669
4996;0;0;72.96594;8
4997;0;1;85.89996;9.945259
4998;1;1;39.78098;14
4999;0;1;60.41898;18
5000;1;1;52.49597;12
5001;0;1;78.05896;8.436928
5002;0;0;66.27496;14
5003;0;1;47.33197;11
5004;0;0;89.82599;11.421669
5005;0;0;71.69299;16
5006;0;1;52.45999;14
5007;0;0;73.63397;10
5008;0;1;71.69098;9.945259
5009;0;0;73.85596;12
5010;0;0;62.51599;11.421669
5011;1;0;72.31494;10
5012;0;1;64.31995;7
5013;1;1;80.46295;17
5014;1;0;43.362;16
5015;0;1;85.55798;12
5016;0;1;23.493;12
5017;1;0;28.411;12
5018;0;1;59.39798;13
5019;1;0;38.116;11.522331
5020;1;1;51.82199;8
5021;0;1;84.50696;8
5022;0;1;81.95496;8
5023;0;1;74.63098;9
5024;0;0;71.16998;15
5025;1;1;38.133;14
5026;1;1;70.74298;13
5027;0;0;65.13599;11
5028;0;0;60.39697;8
5029;0;1;74.51599;13
5030;0;0;30.245;12.821571
5031;1;0;27.55899;9
5032;1;0;26.834;14
5033;0;1;80.05499;8
5034;0;1;85.88898;16
5035;0;0;43.28299;14.252106
5036;0;0;85.06494;9
5037;0;0;80.62097;14.252106
5038;1;1;52.323;14
5039;0;0;54.83899;13
5040;0;0;78.88794;13
5041;0;0;79.54797;12
5042;1;0;46.13797;11.040535
5043;0;0;65.073;11
5044;1;1;28.85699;12
5045;1;0;86.36298;12
5046;1;1;71.35895;9.945259
5047;0;0;83.17896;12
5048;0;1;38.155;16
5049;0;1;69.81799;12
5050;0;0;59.02499;12
5051;1;0;35.07498;13
5052;0;0;64.15295;10
5053;1;0;46.22598;9
5054;1;0;77.57397;7
5055;1;1;61.71899;14.252106
5056;0;0;82.80096;11.421669
5057;1;0;65.74097;12
5058;1;0;24.931;12
5059;0;0;73.185;12
5060;1;0;66.89099;11.421669
5061;1;0;89.84796;11.421669
5062;0;0;87.72296;16
5063;0;1;62.37097;14
5064;0;0;82.65594;7
5065;0;0;34.168;11
5066;0;0;70.04498;9
5067;0;0;52.76898;12
5068;0;0;49.71698;16
5069;1;1;84.67596;16
5070;0;1;64.87897;12
5071;0;0;64.72296;12
5072;1;0;47.33197;11.421669
5073;1;0;73.03198;11.421669
5074;0;0;49.42398;18
5075;0;1;42.965;12
5076;0;0;66.41199;7
5077;0;1;55.93198;14
5078;1;1;48.827;12
5079;0;1;51.491;11
5080;0;0;71.13495;8.436928
5081;0;1;80.13696;8
5082;0;1;57.49799;17
5083;0;1;63.573;12
5084;0;0;75.72894;11.421669
5085;0;1;66.31097;12
5086;0;0;49.79898;12
5087;1;1;52.82999;12
5088;0;1;54.93997;14
5089;1;0;72.30896;13
5090;0;0;33.254;12
5091;1;0;51.409;11
5092;0;0;48.44098;7
5093;0;1;55.58398;11
5094;1;0;51.64398;18
5095;0;1;56.50897;8
5096;1;0;47.20099;18
5097;1;0;83.64398;12
5098;1;0;71.19495;12
5099;0;0;22.66899;15
5100;0;0;76.09296;12
5101;0;0;79.36499;12
5102;1;1;43.064;9
5103;0;0;81.67596;11.421669
5104;0;0;61.79599;9
5105;1;1;55.491;15
5106;0;1;85.97095;14
5107;0;1;66.82794;9.945259
5108;0;0;73.08398;8
5109;1;1;67.52399;8
5110;1;0;73.03796;8
5111;0;0;77.06494;11.421669
5112;0;1;62.37598;19
5113;0;1;45.90799;12
5114;0;1;66.77899;10
5115;0;1;64.39398;14
5116;0;0;81.66498;17
5117;1;0;65.28998;8.436928
5118;1;1;72.80194;16
5119;0;0;67.04199;10
5120;1;0;33.96597;12
5121;0;0;42.38199;12
5122;0;0;57.21799;8
5123;1;1;43.64099;10
5124;0;0;67.10199;8
5125;0;0;72.31995;10
5126;0;0;38.59799;12
5127;0;0;59.64398;12
5128;0;1;88.28699;16
5129;1;0;33.09497;11.040535
5130;0;0;47.896;18
5131;1;1;73.89996;8
5132;0;1;75.85498;6
5133;0;0;63.37;11
5134;0;0;80.82098;11.421669
5135;0;0;82.92395;12
5136;0;0;69.08099;11.421669
5137;0;0;84.745;10
5138;0;1;47.45798;10
5139;0;0;68.39996;7
5140;1;0;70.20099;14
5141;0;0;80.78296;8.436928
5142;0;0;87.71497;11.421669
5143;0;1;61.88098;12
5144;0;0;40.241;13
5145;0;1;73.93799;9.945259
5146;0;0;64.77795;10
5147;1;0;43.39499;12
5148;0;0;66.5;12
5149;0;0;52.375;13
5150;1;1;36.78;12
5151;1;0;57.133;14
5152;1;1;27.13799;16
5153;1;0;78.34399;11.421669
5154;1;1;54.754;10
5155;0;0;24.54999;11.040535
5156;0;1;72.07098;10
5157;1;0;65.65594;20
5158;0;0;53.89499;12
5159;1;0;61.37698;12
5160;0;1;71.51495;8.436928
5161;1;0;56.35599;12
5162;1;1;43.06097;12
5163;0;1;30.33499;12
5164;1;1;61.85397;11
5165;1;1;26.683;11
5166;0;0;71.81396;10
5167;1;1;76.82996;17
5168;0;0;75.30499;8
5169;0;0;64.86798;12
5170;0;1;69.11395;8.436928
5171;0;0;68.51495;16
5172;1;0;83.59198;8
5173;1;1;44.60498;11.040535
5174;0;1;75.36499;10
5175;0;0;60.54498;5
5176;1;1;41.98798;14
5177;1;0;52.88397;19
5178;0;0;67.25299;17
5179;0;1;87.75397;11.421669
5180;0;0;50.133;14
5181;0;0;78.43695;14
5182;1;0;64.30396;16
5183;0;1;78.90497;10
5184;1;1;79.04999;10
5185;0;1;72.03296;11.421669
5186;0;1;60.67398;12
5187;1;0;57.86398;12
5188;0;0;43.64398;12
5189;1;0;65.59094;12
5190;0;0;70.20697;11.421669
5191;1;0;48.47897;12
5192;1;1;54.40399;11.040535
5193;1;1;39.67697;14
5194;1;1;59.21399;11.704216
5195;0;1;60.33899;12
5196;1;1;71.90094;15
5197;1;0;48.91699;13
5198;1;0;57.383;15
5199;1;1;42.69397;14.069916
5200;0;0;44.02499;12
5201;1;0;83.24194;8
5202;0;1;80.68994;6
5203;1;1;47.93198;13
5204;0;0;77.20496;13.611382
5205;0;1;80.66296;11.421669
5206;0;1;55.52597;12
5207;0;0;73.39398;12
5208;1;0;45.43198;12.821571
5209;1;1;25.45099;17
5210;0;1;45.56598;18
5211;1;0;84.09296;21
5212;1;0;46.16299;10
5213;1;0;24.493;12
5214;1;0;54.63098;7
5215;1;0;44.81897;9
5216;0;0;49.29999;11.421669
5217;0;0;61.142;7
5218;0;1;49.59598;14.252106
5219;1;1;39.53497;14
5220;0;1;55.42499;19
5221;1;0;88.91199;17
5222;0;0;87.04199;12
5223;0;0;90.75995;11.421669
5224;1;0;63.30197;6
5225;1;0;50.37399;12
5226;0;0;66.91296;12
5227;0;0;75.05499;12
5228;0;0;96.422;11.421669
5229;1;0;64.20294;18
5230;0;1;56.323;11.421669
5231;1;0;55.29599;12
5232;0;0;71.31799;8.436928
5233;0;1;84.50696;8.436928
5234;1;1;69.91595;11.421669
5235;0;1;77.87;16
5236;0;1;69.06799;16
5237;1;1;74.17096;12
5238;0;0;87.52899;8.436928
5239;0;0;81.27295;12
5240;0;1;65.83997;11
5241;0;0;71.61694;16
5242;0;1;49.28998;16
5243;0;0;25.62099;12
5244;1;0;40.86798;12
5245;0;0;77.21594;16
5246;0;0;68.05695;11
5247;0;1;75.99695;12
5248;0;1;67.82996;11.421669
5249;0;0;59.17599;15
5250;0;0;79.04199;14
5251;0;1;60.98599;11.421669
5252;0;0;66.71899;12
5253;1;0;50.92099;11
5254;0;1;59.95099;6
5255;1;1;71.92096;12
5256;0;1;69.34698;18
5257;1;0;61.78198;9.945259
5258;0;0;72.12299;12
5259;1;0;52.02197;16
5260;0;0;65.52496;16
5261;0;0;68.67096;12
5262;0;0;59.39999;10
5263;0;0;66.67999;6
5264;0;1;70.86694;11.421669
5265;1;0;70.02594;11
5266;1;1;73.51099;10
5267;1;1;56.29797;12
5268;0;1;83.95294;9
5269;0;0;65.89197;12
5270;0;1;74.29999;13
5271;1;0;30.66899;9
5272;0;0;36.00497;17
5273;0;0;50.58197;9
5274;0;1;62.004;11
5275;0;1;42.41498;11.040535
5276;0;1;63.56998;12
5277;0;1;68.47595;12
5278;0;0;69.29199;6
5279;0;0;83.08795;16
5280;1;0;26.73499;12
5281;0;0;58.59799;11.040535
5282;1;0;69.36597;12
5283;0;0;50.439;12
5284;0;0;59.20099;11.040535
5285;1;1;75.13995;8
5286;1;1;79.05298;12
5287;0;0;70.935;12
5288;1;0;69.21796;12
5289;0;0;68.01099;13
5290;0;0;53.09497;14.252106
5291;0;0;66.22595;18
5292;0;0;45.892;14.252106
5293;0;1;65.19397;11
5294;0;0;86.80597;20
5295;0;0;67.797;12
5296;0;0;75.26398;16
5297;0;1;85.06195;12
5298;0;0;82.409;16
5299;1;0;69.06195;12
5300;1;1;76.38098;12
5301;0;0;60.76398;1
5302;0;0;49.28699;11.040535
5303;1;0;43.92297;13
5304;0;0;86.26099;8
5305;0;0;80.65698;12
5306;1;0;73.18298;8
5307;1;1;74.97595;14
5308;1;0;53.45697;14
5309;0;1;59.48499;12
5310;1;0;22.459;13
5311;1;0;54.75198;11.522331
5312;0;1;70.06195;8.436928
5313;0;1;67.53699;8.436928
5314;0;0;77.73895;9.945259
5315;0;0;52.80798;11.040535
5316;1;0;44.271;15
5317;0;0;68.56696;12
5318;0;1;66.28595;18
5319;0;1;82.32697;11.421669
5320;0;0;66.28595;12
5321;0;1;72.86798;10
5322;0;1;32.08499;12
5323;0;0;70.00098;12
5324;0;0;57.59097;12
5325;0;0;56.94199;12
5326;1;0;30.508;12
5327;0;1;34.35699;10
5328;1;0;62.79498;12
5329;0;0;48.10999;2
5330;0;0;33.09;14.252106
5331;0;0;29.30299;12
5332;0;0;83.39996;12
5333;1;1;80.23798;8
5334;0;0;73.55499;9.945259
5335;1;0;68.10394;12
5336;1;1;63.36798;14.252106
5337;1;0;93.04895;8
5338;0;1;65.46997;12
5339;1;0;77.14697;16
5340;1;0;28.25999;11
5341;0;0;71.82996;6
5342;0;0;77.55194;12
5343;0;0;79.55396;12
5344;0;0;48.05698;11.421669
5345;0;1;76.80194;11.421669
5346;0;1;74.53296;8
5347;0;1;62.84497;11.421669
5348;0;0;31.20099;8
5349;0;1;47.37598;12
5350;0;0;78.05096;16
5351;0;0;82.91296;12
5352;0;0;51.72098;11
5353;0;0;37.59299;14.252106
5354;0;1;57.55798;12
5355;0;0;57.35199;11.040535
5356;0;1;72.82098;16
5357;0;0;73.86694;11
5358;1;1;54.52197;13
5359;0;0;62.52698;0
5360;0;1;60.01599;9.945259
5361;1;0;55.61899;8
5362;0;0;67.52899;12
5363;0;1;68.20294;12
5364;0;0;33.85098;11.040535
5365;0;1;75.92297;11
5366;1;0;73.20197;12
5367;0;1;70.49097;12
5368;0;0;66.48895;10
5369;0;1;77.29498;10
5370;0;0;30.795;11.040535
5371;0;0;67.38898;11.421669
5372;0;1;24.98299;18
5373;0;0;64.29297;9.945259
5374;0;0;32.27698;16
5375;0;0;60.04398;14
5376;0;0;49.26199;16
5377;0;0;81.24298;16
5378;0;0;60.85699;12
5379;1;0;30.023;15
5380;0;0;79.33997;14
5381;0;1;36.92499;14
5382;0;0;83.11798;12
5383;1;1;44.35599;12
5384;0;0;48.75;11.522331
5385;0;0;79.55096;0
5386;0;0;95.70697;14
5387;0;0;75.67395;14
5388;0;1;63.04199;16
5389;0;1;20.09599;12
5390;0;1;62.49698;9
5391;0;0;80.58295;8
5392;0;1;81.77399;16
5393;1;0;31.20299;17
5394;0;1;61.19897;10
5395;0;1;85.224;20
5396;0;1;29.33099;15
5397;0;1;75.19196;9.945259
5398;1;1;24.709;16
5399;0;0;74.81494;11.421669
5400;0;0;54.168;8
5401;0;0;82.55396;8
5402;0;1;77.40698;12
5403;1;0;65.97095;8
5404;1;0;72.34998;9.945259
5405;0;0;53.47299;9
5406;0;1;75.422;14
5407;1;1;54.021;10
5408;1;1;40.57999;12
5409;1;0;68.73395;12
5410;1;0;70.00696;12
5411;1;0;89.71399;17
5412;0;0;61.09;10
5413;1;0;77.13098;13
5414;1;0;54.491;14.252106
5415;1;0;78.42596;12
5416;1;0;61.42398;12
5417;0;0;42.43399;13
5418;1;0;72.56897;12
5419;0;1;87.82196;14
5420;0;0;44.64297;12
5421;0;1;48.71698;9
5422;0;0;61.37997;9
5423;0;0;23.81699;13
5424;0;1;82.31299;8
5425;0;0;66.04498;16
5426;1;0;79.034;5
5427;0;0;93.34998;11.421669
5428;1;0;58.26099;9
5429;0;0;41.435;11
5430;1;1;41.125;12
5431;0;0;67.01398;10
5432;0;0;64.54199;9.945259
5433;1;0;33.89697;12.821571
5434;1;1;66.37097;12
5435;0;1;74.81696;12
5436;1;1;55.29898;14.252106
5437;1;0;41.58197;12.821571
5438;0;0;87.44397;11.421669
5439;1;0;54.45599;11
5440;1;1;45.862;12
5441;0;0;62.88599;16
5442;1;1;82.71899;13
5443;0;0;85.37195;16
5444;1;0;70.10498;8
5445;0;1;68.73895;16
5446;0;1;63.15097;10
5447;0;0;67.685;12
5448;0;1;59.46899;11
5449;1;0;49.72998;12
5450;0;1;70.95099;12
5451;1;0;71.84094;6
5452;0;0;65.74695;11.421669
5453;0;0;84.15594;17
5454;1;1;76.26294;10
5455;0;0;72.40497;12
5456;0;1;77.67596;14
5457;0;1;69.50299;12
5458;0;0;56.05698;15
5459;0;0;89.56097;12
5460;0;0;58.77899;12
5461;0;1;79.61395;17
5462;0;0;67.55896;11.522331
5463;0;0;47.633;11.421669
5464;0;1;75.56995;16
5465;1;1;26.05299;14
5466;1;1;42.01498;13
5467;1;0;51.41699;10
5468;0;1;62.52197;16
5469;1;0;68.53894;14.252106
5470;0;1;52.68997;14.252106
5471;0;1;60.03598;11.421669
5472;1;0;67.409;14
5473;0;1;78.88599;7
5474;0;1;68.48199;10
5475;1;0;44.37198;14
5476;1;1;74.89697;18
5477;1;1;57.51099;16
5478;1;0;61.81198;12
5479;0;1;72.28699;11
5480;1;1;48.74698;12
5481;1;0;54.63898;12
5482;1;1;77.01294;12
5483;1;0;52.51199;12
5484;1;0;33.63998;12.821571
5485;0;0;35.71799;12
5486;0;0;62.508;17
5487;0;0;76.90094;14
5488;1;1;49.10599;12
5489;1;1;78.05096;16
5490;1;0;72.15594;12
5491;0;1;41.02698;16
5492;1;0;45.60699;11
5493;0;1;68.01398;1
5494;1;0;38.875;16
5495;0;1;57.30899;12
5496;0;0;75.16797;14
5497;0;1;68.87897;11.421669
5498;0;1;73.36597;12
5499;1;1;38.168;20
5500;0;1;65.17694;9.945259
5501;0;0;64.83496;18
5502;0;1;68.62994;14
5503;0;1;37.25699;10
5504;0;1;79.24695;12
5505;0;0;89.18799;12
5506;1;1;27.187;12
5507;1;0;52.31998;16
5508;0;0;77.32794;16
5509;0;1;89.58795;11.421669
5510;1;0;29.37399;13
5511;0;1;48.95599;18
5512;0;1;42.75198;9
5513;0;1;76.80194;10
5514;0;1;46.17398;11.040535
5515;0;0;41.43698;18
5516;1;0;25.56899;11
5517;0;0;81.25098;12
5518;0;0;66.50494;11.421669
5519;0;1;37.71698;12
5520;0;0;71.17896;16
5521;0;1;80.159;11
5522;1;0;70.48596;16
5523;0;1;81.45898;7
5524;1;0;39.93198;8
5525;0;1;59.37;11.522331
5526;1;0;49.39899;16
5527;0;1;79.98395;14
5528;1;0;70.34595;12
5529;1;0;71.50696;8
5530;0;1;21.092;12
5531;0;0;75.78094;11.421669
5532;0;0;36.99899;12
5533;0;1;69.40497;12
5534;0;0;81.90594;9.945259
5535;0;0;64.92798;13
5536;0;1;77.65594;8.436928
5537;0;0;77.17999;8
5538;0;1;75.65198;11.704216
5539;0;1;72.02997;3
5540;0;0;82.33496;14
5541;0;1;61.65598;13
5542;0;0;70.44995;20
5543;0;0;79.66296;14
5544;1;0;32.75598;17
5545;0;1;63.17599;12
5546;1;0;80.323;14
5547;0;1;84.37195;10
5548;0;0;42.25299;11.522331
5549;1;1;31.59499;11
5550;1;0;52.22998;14
5551;0;0;54.13797;12
5552;1;0;53.82599;10
5553;0;0;59.88797;18
5554;1;0;37.54999;12
5555;1;1;45.56299;18
5556;0;0;58.431;12
5557;0;0;65.57397;12
5558;0;1;71.625;12
5559;0;0;76.84094;12
5560;1;1;73.25397;12
5561;1;0;75.38098;12
5562;1;0;72.28497;8
5563;0;0;71.43896;12
5564;1;1;52.94199;12
5565;0;0;85.89697;6
5566;0;0;61.89697;9.945259
5567;1;0;70.62598;12
5568;0;1;60.03799;6
5569;0;1;56.10999;14.069916
5570;0;0;81.71899;8.436928
5571;0;0;63.66599;14
5572;0;0;68.13098;13
5573;0;1;69.14398;12
5574;1;1;48.78598;14.252106
5575;1;1;45.80197;16
5576;0;1;44.90097;14
5577;0;1;54.103;12
5578;1;0;40.63199;14
5579;1;0;26.355;12
5580;1;1;68.383;16
5581;0;0;51.33698;12
5582;1;1;62.06198;16
5583;1;1;19.14;12
5584;1;0;49.54398;11
5585;0;1;57.98199;14.069916
5586;0;0;59.34799;12
5587;1;0;38.00098;12
5588;0;0;59.49298;12
5589;0;1;82.88599;9.945259
5590;1;1;84.08496;16
5591;0;0;71.66296;11.421669
5592;0;1;42.24197;13
5593;1;0;60.31198;12
5594;0;1;77.65094;12
5595;1;1;58.11899;8
5596;0;1;63.422;12
5597;0;1;60.44098;9.945259
5598;1;1;55.85999;12
5599;1;0;24.474;10
5600;1;1;74.93994;8
5601;0;0;75.159;12
5602;0;1;68.75299;12
5603;1;0;34.83899;12
5604;0;1;38.21997;12
5605;1;1;77.04297;10
5606;0;0;61.74899;13
5607;0;1;63.95297;12
5608;1;1;23.10699;12
5609;1;1;57.40997;10
5610;1;1;41.974;13.611382
5611;0;0;22.40099;11
5612;0;1;36.33099;14.069916
5613;0;1;58.431;13
5614;1;1;81.05695;18
5615;1;0;44.23297;10
5616;0;0;78.98199;14
5617;0;1;65.84497;14
5618;1;0;53.99899;12
5619;1;0;79.34296;14
5620;0;1;63.10199;12
5621;1;0;58.185;12
5622;0;0;63.26099;8.436928
5623;0;0;76.63495;11
5624;0;0;91.84399;11.421669
5625;0;0;76.87897;6
5626;0;0;80.66498;12
5627;0;1;62.06198;14
5628;0;1;83.30194;14
5629;1;0;44.79398;11
5630;1;1;74.935;16
5631;0;1;66.80396;8
5632;0;0;40.55899;12
5633;1;1;49.711;8
5634;0;0;76.85699;16
5635;0;1;28.88199;11
5636;0;0;54.793;12
5637;1;0;70.52997;10
5638;0;0;80.98297;9
5639;0;1;65.23999;11
5640;0;0;87.50995;10
5641;0;0;75.29895;12
5642;0;0;68.78296;6
5643;1;1;22.62799;15
5644;0;0;66.05597;11.421669
5645;1;0;60.26297;12
5646;0;0;65.54999;9.945259
5647;0;0;29.59299;12
5648;0;0;68.14795;10
5649;1;0;66.76495;8
5650;0;0;68.16394;8.436928
5651;1;1;55.85199;16
5652;0;1;79.15094;12
5653;0;1;61.202;11
5654;0;0;71.05798;12
5655;0;0;68.45996;11.421669
5656;0;0;35.13998;15
5657;1;0;56.09598;9
5658;0;1;73.336;12
5659;1;0;60.84299;6
5660;0;0;85.85394;12
5661;0;0;67.41095;11.421669
5662;0;1;79.01398;12
5663;1;1;76.38898;8
5664;0;0;65.04596;8.436928
5665;0;0;71.69897;6
5666;0;1;61.87299;15
5667;0;1;75.28497;16
5668;0;1;69.09796;11
5669;0;0;70.04797;9
5670;0;0;72.70398;4
5671;0;0;62.35498;12
5672;0;1;50.20099;14.252106
5673;0;1;57.284;9
5674;0;1;42.823;15
5675;1;1;29.782;12
5676;0;0;87.25299;12
5677;0;0;83.13794;11.421669
5678;0;1;72.94995;3
5679;0;0;66.51294;11.421669
5680;0;0;64.53699;9
5681;0;1;73.56299;9.945259
5682;0;0;62.987;11.421669
5683;1;0;71.63898;11.522331
5684;0;1;63.655;9
5685;1;1;41.42599;12
5686;1;0;62.07797;6
5687;0;0;63.159;14
5688;1;0;64.98596;9
5689;0;0;70.73499;8
5690;0;0;57.19098;12
5691;0;0;84.79895;16
5692;0;0;57.84299;12
5693;1;0;69.96899;8
5694;1;0;63.017;9.945259
5695;0;1;33.13599;10
5696;1;0;58.92999;12
5697;1;0;49.52197;14
5698;0;0;54.57397;9
5699;1;1;52.465;12
5700;0;0;66.17896;9.945259
5701;0;0;75.30194;9.945259
5702;1;0;64.62695;7
5703;0;0;75.31598;12
5704;0;1;64.07397;8
5705;1;1;33.32199;12
5706;0;0;38.94299;12
5707;0;0;68.94995;12
5708;0;0;59.96698;5
5709;0;0;77.36896;16
5710;0;1;68.75;8
5711;0;1;71.12396;11.421669
5712;1;1;75.63599;14
5713;1;0;23.07999;10
5714;0;1;68.40796;12
5715;0;1;88.77997;12
5716;1;0;61.435;9.945259
5717;0;0;72.50696;0
5718;0;0;62.63898;12
5719;1;0;46.89099;11.522331
5720;0;1;42.905;11.040535
5721;0;0;72.29297;12
5722;0;1;74.89697;9.945259
5723;0;1;69.92694;9
5724;0;0;63.77298;16
5725;0;0;63.01199;4
5726;1;1;79.21698;8
5727;0;0;72.03595;14
5728;0;0;61.34698;11
5729;0;1;62.133;12
5730;1;0;69.59094;8.436928
5731;1;0;75.56195;6
5732;0;0;44.65698;12
5733;0;0;80.48499;17
5734;0;0;67.37897;12
5735;0;0;54.66397;12
